sample	ERR2184344	ERR2184415	ERR2184650	ERR2184681	ERR2510318	ERR2510368	ERR2510370	ERR2510413	ERR2510464	ERR2510668	ERR2510856	ERR3287479	ERR3287516	ERR3287517	ERR3287620	ERR4796288	ERR4796334	ERR4796437	ERR4796586	ERR4796900	ERR4797011	ERR4797103	ERR4797462	ERR4797698	ERR4798052	ERR4809044	ERR4809058	ERR4809217	ERR4810556	ERR4810791	ERR4810893	ERR4810960	ERR4810981	ERR4811306	ERR4811449	ERR4811518	ERR4811781	ERR4811877	ERR4811938	ERR4812414	ERR4812842	ERR4813056	ERR4813250	ERR4813434	ERR4813483	ERR4813741	ERR4822300	ERR4822379	ERR4822397	ERR4822419	ERR4822464	ERR4822470	ERR4822530	ERR4822589	ERR4822625	ERR4828162	ERR4828326	ERR4828567	ERR4828705	ERR4829043	ERR4829164	ERR4829172	ERR4829175	ERR4829387	ERR4829627	ERR4829705	ERR4829792	ERR4830041	ERR4830090	ERR4830210	ERR4830244	ERR4830307	ERR4830412	ERR4830735	ERR4830764	ERR4830879	ERR4831059	ERR4831176	ERR4831226	ERR4831460	ERR4831649	ERR4831726	ERR4831740	ERR5917979	ERR5918000	ERR8665536	ERR8665605	ERR8665688	ERR8665713	ERR8699098	ERR8699162	ERR8699199	ERR8699821	ERR8700354	ERR8975123	ERR8975170	ERR8975502	ERR8975517	ERR8975787	ERR8976081
ERR4813056	0.00199971	0.0011856	0.00060662	0.00144387	0.00123693	0.00128842	0.00139189	0.000855821	0.00108342	0.00103256	0.00103256	0.0010072	0.00060662	0.00126265	0.000656154	0.0010072	0.00152214	0.0219205	0.00134007	0.00105797	0.00141786	0.000880953	0.00141786	0.0011856	0.00123693	0.00123693	0.000830728	0.00115999	0.000931334	0.00123693	0.00128842	0.00123693	0.0011856	0.00134007	0.000830728	0.0011089	0.000434439	0.000956583	0.000631368	0.00121124	0.00402654	0	0.00103256	0.000680979	0.000981871	0.000880953	0.00121124	0.00128842	0.00126265	0.000830728	0.00115999	0.00126265	0.00105797	0.00123693	0.00105797	0.00126265	0.00128842	0.00126265	0.00121124	0.00060662	0.000656154	0.00108342	0.000906124	0.000956583	0.00173271	0.0010072	0.000830728	0.00121124	0.0011856	0.00144387	0.000830728	0.00126265	0.00123693	0.000931334	0.00108342	0.00103256	0.00126265	0.00108342	0.000906124	0.00121124	0.000981871	0.00115999	0.00139189	0.0010072	0.00123693	0.0011856	0.000805673	0.00115999	0.00121124	0.0010072	0.00121124	0.000730741	0.00108342	0.0010072	0.000239895	0.00165343	0.000805673	0.0011856	0.0011089	0.000906124
ERR4813250	0.00232584	0.00075568	0.000705841	0.00186568	0.00113443	0.000981871	0.0011856	0.000656154	0.000880953	0.00058191	0.00058191	0.000215742	0.00075568	0.00167981	0.000508006	0.000705841	0.00103256	0.0210181	0.000906124	0.000906124	0.000906124	0.00058191	0.000956583	0.000730741	0.000805673	0.000830728	0.000434439	0.000805673	0.000532603	0.000805673	0.000855821	0.000805673	0.000780658	0.000906124	0.000730741	0.000557238	0.00075568	0.000906124	0.000680979	0.000780658	0.00454897	0.00103256	0	0.000680979	0.00139189	0.00028831	0.000705841	0.000855821	0.000830728	0.000532603	0.000409992	0.000508006	0.000312573	0.000805673	0.000508006	0.000830728	0.000855821	0.000830728	0.000780658	0.000855821	0.000805673	0.000880953	0.000705841	0.000656154	0.00136596	0.000557238	0.00058191	0.000805673	0.000805673	0.000931334	0.000483446	0.000830728	0.00075568	0.000532603	0.000730741	0.000830728	0.000830728	0.000631368	0.000656154	0.00075568	0.00128842	0.000906124	0.00139189	0.000906124	0.000805673	0.00075568	0.000557238	0.00075568	0.000780658	0.000458924	0.000780658	0.000631368	0.000780658	0.000458924	0.00103256	0.00205363	0.000508006	0.00075568	0.000656154	0.000409992
ERR4813434	0.00249129	0.000730741	0.000705841	0.00191916	0.00103256	0.000931334	0.0011856	0.000557238	0.000830728	0.000532603	0.000483446	0.000508006	0.0010072	0.00167981	0.000508006	0.000458924	0.000906124	0.0208822	0.000780658	0.000855821	0.000830728	0.000385581	0.000830728	0.000532603	0.000680979	0.000780658	0.00028831	0.000705841	0.000434439	0.000680979	0.000730741	0.000680979	0.000780658	0.000780658	0.000532603	0.000409992	0.000705841	0.000906124	0.000631368	0.000705841	0.00461146	0.000680979	0.000680979	0	0.00139189	0.00058191	0.000508006	0.000730741	0.000805673	0.000336872	0.000508006	0.000557238	0.000458924	0.000680979	0.000458924	0.000705841	0.000730741	0.000705841	0.000656154	0.000855821	0.000557238	0.000880953	0.000458924	0.000557238	0.00149601	0.000656154	0.000385581	0.00075568	0.000780658	0.000855821	0.000730741	0.000705841	0.00058191	0.000680979	0.000631368	0.000830728	0.00075568	0.000434439	0.000312573	0.000656154	0.00126265	0.000906124	0.00141786	0.000906124	0.000680979	0.000631368	0.000409992	0.000656154	0.000656154	0.000409992	0.000705841	0.000532603	0.000780658	0.000409992	0.000680979	0.00205363	0.000409992	0.000680979	0.000458924	0.000557238
ERR4813483	0.00144387	0.00165343	0.000880953	0.000931334	0.00165343	0.00165343	0.00170624	0.00121124	0.00139189	0.00139189	0.00139189	0.00136596	0.000880953	0.00105797	0.000906124	0.00131423	0.00191916	0.0219913	0.00178577	0.00141786	0.00175922	0.0011856	0.00173271	0.00165343	0.00170624	0.00165343	0.00123693	0.00162709	0.00139189	0.00165343	0.00175922	0.00165343	0.00165343	0.00181236	0.00139189	0.00146992	0.000730741	0.00131423	0.000981871	0.00167981	0.00322742	0.000981871	0.00139189	0.00139189	0	0.00123693	0.00162709	0.00173271	0.00167981	0.00113443	0.00152214	0.00157453	0.00141786	0.00167981	0.00136596	0.00173271	0.00173271	0.00173271	0.00167981	0.000780658	0.00126265	0.00144387	0.00146992	0.00126265	0.00205363	0.00131423	0.00103256	0.00162709	0.00165343	0.00181236	0.00108342	0.00167981	0.00165343	0.00123693	0.00144387	0.00144387	0.00167981	0.00149601	0.00157453	0.00152214	0.0011856	0.00157453	0.00178577	0.00141786	0.00167981	0.00165343	0.00115999	0.00162709	0.00167981	0.00131423	0.00167981	0.0011856	0.00154832	0.00131423	0.000880953	0.00136596	0.00115999	0.00165343	0.00157453	0.00121124
ERR4813741	0.00216198	0.000680979	0.000557238	0.00170624	0.000981871	0.000830728	0.00103256	0.000508006	0.000730741	0.000532603	0.000483446	0.000264084	0.00060662	0.00152214	0.000361208	0.00060662	0.000956583	0.0208822	0.000830728	0.00075568	0.000805673	0.000483446	0.000855821	0.000631368	0.000730741	0.000730741	0.000336872	0.000656154	0.000434439	0.000730741	0.000780658	0.000730741	0.000680979	0.000830728	0.000532603	0.000458924	0.00060662	0.000705841	0.000532603	0.000705841	0.00436283	0.000880953	0.00028831	0.00058191	0.00123693	0	0.00060662	0.000780658	0.00075568	0.000434439	0.000409992	0.000508006	0.000312573	0.000730741	0.000409992	0.00075568	0.000780658	0.00075568	0.000705841	0.000705841	0.00060662	0.000730741	0.000508006	0.000508006	0.00115999	0.000458924	0.000483446	0.000705841	0.000680979	0.000830728	0.000385581	0.000730741	0.000631368	0.000434439	0.00058191	0.000680979	0.00075568	0.000532603	0.000458924	0.000656154	0.00113443	0.00075568	0.00123693	0.00075568	0.000730741	0.000680979	0.000458924	0.000656154	0.000705841	0.000361208	0.000705841	0.000483446	0.000631368	0.000361208	0.000880953	0.0018924	0.000361208	0.000680979	0.000557238	0.000312573
ERR4822300	0.00257463	0.000458924	0.000931334	0.00210772	0.000557238	0.000409992	0.000705841	0.00058191	0.000361208	0.000557238	0.000508006	0.000532603	0.00103256	0.00165343	0.000730741	0.000680979	0.000730741	0.0204123	0.000508006	0.000336872	0.000557238	0.00060662	0.00060662	7.15897e-05	0.000409992	0.000508006	0.000409992	0.000434439	0.000508006	0.000458924	0.000458924	0.000409992	0.000508006	0.000508006	0.00075568	0.000434439	0.000931334	0.000631368	0.000855821	0.000434439	0.00483188	0.00121124	0.000705841	0.000508006	0.00162709	0.00060662	0	0.000458924	0.000532603	0.000557238	0.000532603	0.00058191	0.000483446	0.000409992	0.000483446	0.000434439	0.000458924	0.000434439	0.000385581	0.00108342	0.000780658	0.000458924	0.000680979	0.00058191	0.00146992	0.000680979	0.00060662	0.000483446	0.000508006	0.000631368	0.00075568	0.000434439	0.000312573	0.000705841	0.000656154	0.000830728	0.000483446	0.000458924	0.000532603	0.000191626	0.000981871	0.000680979	0.00128842	0.000631368	0.000409992	0.000409992	0.000631368	0.000434439	0.000385581	0.000434439	0.000434439	0.000508006	0.000508006	0.000434439	0.0011856	0.00202665	0.000532603	0.000409992	0.000483446	0.00058191
ERR4822379	0.00271444	0.000239895	0.00108342	0.00224371	0.000931334	0.000880953	0.0011856	0.00075568	0.000830728	0.000730741	0.000705841	0.000730741	0.00115999	0.00175922	0.000880953	0.000906124	0.000956583	0.0202797	0.000264084	0.000705841	0.000780658	0.000830728	0.000805673	0.000434439	0.000215742	0.000264084	0.00058191	0.000191626	0.00058191	0.000264084	0.000215742	0.000167546	0.000264084	0.000264084	0.000931334	0.000631368	0.00105797	0.000705841	0.000981871	0.000191626	0.00489536	0.00128842	0.000855821	0.000730741	0.00173271	0.000780658	0.000458924	0	0.000239895	0.000730741	0.000631368	0.000730741	0.000656154	0.000167546	0.000631368	0.000191626	0.000215742	0.000191626	0.000143503	0.0011856	0.000855821	0.000830728	0.000805673	0.000730741	0.00170624	0.000880953	0.000805673	0.000143503	0.000239895	0.00075568	0.000880953	0.000167546	0.000483446	0.000780658	0.00075568	0.000906124	0.000191626	0.00058191	0.000705841	0.000631368	0.00075568	0.000409992	0.0010072	0.000458924	0.000239895	0.000167546	0.000805673	0.000191626	0.000143503	0.00060662	0.000191626	0.000631368	0.000264084	0.00060662	0.00126265	0.00216198	0.000680979	0.000239895	0.000656154	0.00075568
ERR4822397	0.00263042	0.000215742	0.00105797	0.00221642	0.000956583	0.000855821	0.00115999	0.000780658	0.000805673	0.00075568	0.000730741	0.00075568	0.00113443	0.00173271	0.000880953	0.000981871	0.000981871	0.0204789	0.000312573	0.000730741	0.000805673	0.000855821	0.000880953	0.000508006	0.000264084	0.000167546	0.000557238	0.000191626	0.00060662	0.000312573	0.000264084	0.000167546	0.000312573	0.000312573	0.000906124	0.000705841	0.00103256	0.000680979	0.000956583	0.000191626	0.00483188	0.00126265	0.000830728	0.000805673	0.00167981	0.00075568	0.000532603	0.000239895	0	0.000805673	0.00075568	0.000805673	0.000680979	0.000215742	0.00060662	0.000239895	0.000264084	0.000239895	0.000191626	0.00115999	0.000830728	0.000805673	0.000780658	0.00075568	0.00167981	0.000956583	0.000880953	0.000119496	0.000215742	0.000780658	0.000855821	0.000239895	0.000557238	0.000855821	0.000830728	0.000880953	0.000191626	0.000705841	0.000730741	0.000656154	0.000656154	0.000385581	0.000981871	0.000385581	0.000312573	0.000215742	0.000830728	0.000191626	0.000191626	0.000631368	0.000191626	0.00060662	0.000215742	0.000631368	0.00123693	0.00208065	0.000656154	0.000264084	0.000730741	0.000730741
ERR4822419	0.00232584	0.000730741	0.000458924	0.00165343	0.00108342	0.000981871	0.00123693	0.00060662	0.000880953	0.00058191	0.000532603	0.000409992	0.000855821	0.00167981	0.000264084	0.000264084	0.000956583	0.0206797	0.000780658	0.000906124	0.000880953	0.000143503	0.000855821	0.00058191	0.000680979	0.000780658	0.00028831	0.000705841	0.000483446	0.000680979	0.000730741	0.000680979	0.000631368	0.000780658	0.000780658	0.000458924	0.000458924	0.000855821	0.000385581	0.000705841	0.00430121	0.000830728	0.000532603	0.000336872	0.00113443	0.000434439	0.000557238	0.000730741	0.000805673	0	0.000508006	0.00060662	0.000508006	0.000680979	0.000508006	0.000705841	0.000730741	0.000705841	0.000656154	0.00060662	0.00075568	0.000880953	0.000705841	0.00060662	0.00139189	0.000557238	0.000191626	0.00075568	0.000780658	0.000855821	0.00058191	0.000705841	0.000631368	0.000532603	0.000680979	0.000830728	0.00075568	0.000483446	0.000557238	0.000705841	0.00126265	0.000906124	0.00139189	0.000906124	0.000680979	0.000631368	0.000167546	0.000656154	0.000656154	0.000409992	0.000705841	0.000532603	0.000780658	0.000409992	0.000830728	0.00205363	0.000409992	0.000680979	0.000508006	0.000409992
ERR4822464	0.0024636	0.000680979	0.000830728	0.00199971	0.00103256	0.000931334	0.00115999	0.000532603	0.000855821	0.000458924	0.000458924	0.00028831	0.000880953	0.00165343	0.000631368	0.000680979	0.000906124	0.020747	0.000730741	0.000830728	0.000780658	0.00060662	0.000805673	0.000557238	0.000631368	0.000730741	0.000361208	0.000656154	0.000409992	0.000631368	0.000680979	0.000631368	0.000730741	0.000730741	0.000705841	0.000385581	0.000880953	0.000880953	0.000805673	0.000656154	0.00470559	0.00115999	0.000409992	0.000508006	0.00152214	0.000409992	0.000532603	0.000631368	0.00075568	0.000508006	0	0.00028831	0.000191626	0.000631368	0.000385581	0.000656154	0.000680979	0.000656154	0.00060662	0.000981871	0.000730741	0.000855821	0.00058191	0.000532603	0.00149601	0.00058191	0.000557238	0.000680979	0.000730741	0.000805673	0.00060662	0.000656154	0.00058191	0.000557238	0.000557238	0.000805673	0.000656154	0.000409992	0.000532603	0.000631368	0.00121124	0.000855821	0.00136596	0.000855821	0.000631368	0.00058191	0.000631368	0.00060662	0.00060662	0.000336872	0.000656154	0.00060662	0.000705841	0.000336872	0.00115999	0.00202665	0.000434439	0.000631368	0.000483446	0.000483446
ERR4822470	0.00251903	0.000780658	0.000931334	0.00210772	0.00108342	0.000981871	0.00121124	0.00058191	0.000906124	0.000508006	0.000508006	0.000336872	0.000981871	0.00175922	0.000730741	0.000730741	0.000956583	0.0208145	0.000830728	0.000880953	0.000830728	0.000656154	0.000855821	0.00060662	0.000730741	0.000780658	0.000458924	0.00075568	0.000508006	0.000730741	0.000780658	0.000680979	0.000830728	0.000830728	0.00075568	0.000434439	0.000981871	0.000981871	0.000906124	0.00075568	0.00476862	0.00126265	0.000508006	0.000557238	0.00157453	0.000508006	0.00058191	0.000730741	0.000805673	0.00060662	0.00028831	0	0.000239895	0.000730741	0.000385581	0.00075568	0.000780658	0.00075568	0.000705841	0.00108342	0.000830728	0.000956583	0.00058191	0.00058191	0.00154832	0.000631368	0.00060662	0.000730741	0.000830728	0.000855821	0.000705841	0.00075568	0.000631368	0.000656154	0.00060662	0.000880953	0.000705841	0.000458924	0.00058191	0.000680979	0.00126265	0.000956583	0.00146992	0.000906124	0.000730741	0.000680979	0.000680979	0.000705841	0.000705841	0.000434439	0.00075568	0.000705841	0.000830728	0.000434439	0.00123693	0.00208065	0.000532603	0.000730741	0.000532603	0.00058191
ERR4822530	0.0023533	0.00060662	0.000730741	0.0018924	0.000956583	0.000805673	0.0010072	0.000434439	0.000705841	0.000361208	0.000361208	0.000191626	0.000780658	0.00154832	0.000532603	0.000631368	0.000830728	0.0209501	0.000730741	0.000680979	0.000631368	0.000508006	0.000780658	0.000508006	0.000656154	0.000656154	0.000264084	0.000631368	0.000361208	0.000656154	0.000705841	0.000656154	0.00075568	0.00075568	0.000557238	0.000336872	0.000780658	0.000780658	0.000705841	0.000631368	0.00458019	0.00105797	0.000312573	0.000458924	0.00141786	0.000312573	0.000483446	0.000656154	0.000680979	0.000508006	0.000191626	0.000239895	0	0.000631368	0.000239895	0.000680979	0.000680979	0.000680979	0.000631368	0.000880953	0.000631368	0.00075568	0.000434439	0.000434439	0.00134007	0.000532603	0.000508006	0.00058191	0.000656154	0.00075568	0.000508006	0.000656154	0.000557238	0.000508006	0.000458924	0.000705841	0.000631368	0.000361208	0.000434439	0.000532603	0.00115999	0.000780658	0.00126265	0.000780658	0.000631368	0.00060662	0.000532603	0.00058191	0.000631368	0.00028831	0.000631368	0.000508006	0.000656154	0.00028831	0.00105797	0.00191916	0.000336872	0.00060662	0.000434439	0.000385581
ERR4822589	0.00265838	0.000191626	0.00103256	0.00218918	0.000880953	0.000830728	0.00113443	0.000705841	0.000780658	0.000680979	0.000656154	0.000680979	0.0011089	0.00170624	0.000830728	0.000855821	0.000906124	0.0202797	0.000191626	0.000705841	0.000780658	0.000780658	0.00075568	0.000385581	0.000143503	0.000191626	0.000532603	0.000119496	0.000532603	0.000191626	0.000143503	9.55247e-05	0.000191626	0.000191626	0.000880953	0.00058191	0.0010072	0.000656154	0.000931334	0.000119496	0.00483188	0.00123693	0.000805673	0.000680979	0.00167981	0.000730741	0.000409992	0.000167546	0.000215742	0.000680979	0.000631368	0.000730741	0.000631368	0	0.000631368	0.000119496	0.000143503	0.000119496	7.15897e-05	0.00113443	0.000805673	0.000780658	0.000780658	0.000680979	0.00165343	0.000830728	0.00075568	0.000167546	0.000191626	0.000705841	0.000830728	0.000119496	0.000434439	0.000780658	0.00075568	0.000855821	0.000167546	0.00058191	0.000656154	0.00058191	0.000680979	0.000361208	0.000956583	0.000409992	0.000191626	9.55247e-05	0.00075568	0.000119496	7.15897e-05	0.000557238	0.000119496	0.00058191	0.000191626	0.000557238	0.00121124	0.00210772	0.000631368	0.000191626	0.00060662	0.000705841
ERR4822625	0.00229842	0.000557238	0.000730741	0.0018924	0.000956583	0.000805673	0.00105797	0.000434439	0.000705841	0.000409992	0.000167546	0.000385581	0.000830728	0.00154832	0.000532603	0.000631368	0.000805673	0.020747	0.000730741	0.000680979	0.000631368	0.000508006	0.000780658	0.000508006	0.00058191	0.00060662	0.000264084	0.000631368	0.000361208	0.00060662	0.000680979	0.00058191	0.000730741	0.000730741	0.000557238	0.000191626	0.000780658	0.000780658	0.000705841	0.00060662	0.00451781	0.00105797	0.000508006	0.000458924	0.00136596	0.000409992	0.000483446	0.000631368	0.00060662	0.000508006	0.000385581	0.000385581	0.000239895	0.000631368	0	0.000656154	0.000680979	0.000656154	0.00060662	0.000880953	0.000631368	0.00075568	0.000385581	0.000434439	0.00128842	0.00058191	0.000508006	0.000532603	0.000631368	0.00075568	0.000557238	0.000656154	0.000557238	0.000508006	0.000458924	0.000705841	0.00058191	0.000361208	0.000434439	0.000532603	0.0011089	0.00075568	0.00121124	0.000680979	0.00058191	0.00058191	0.000532603	0.00058191	0.00060662	0.00028831	0.00060662	0.000508006	0.000656154	0.00028831	0.00105797	0.00186568	0.000336872	0.000557238	0.000434439	0.000385581
ERR4828162	0.00263042	0.000215742	0.00105797	0.00216198	0.000906124	0.000855821	0.00115999	0.000730741	0.000805673	0.000705841	0.000680979	0.000705841	0.00108342	0.00170624	0.000880953	0.000880953	0.000931334	0.0202797	0.000215742	0.000730741	0.00075568	0.000805673	0.000780658	0.000409992	0.000167546	0.000215742	0.000557238	0.000143503	0.000557238	0.000215742	0.000167546	7.15897e-05	0.000215742	0.000215742	0.000906124	0.00060662	0.00103256	0.000680979	0.000956583	9.55247e-05	0.00483188	0.00126265	0.000830728	0.000705841	0.00173271	0.00075568	0.000434439	0.000191626	0.000239895	0.000705841	0.000656154	0.00075568	0.000680979	0.000119496	0.000656154	0	0.000167546	0.000143503	9.55247e-05	0.00115999	0.000830728	0.00075568	0.000830728	0.000730741	0.00167981	0.000855821	0.000780658	0.000191626	0.000215742	0.000730741	0.000855821	0.000143503	0.000458924	0.000805673	0.000780658	0.000880953	0.000191626	0.00060662	0.000680979	0.00060662	0.000705841	0.000385581	0.000981871	0.000434439	0.000215742	0.000119496	0.000780658	0.000143503	9.55247e-05	0.00058191	0.000143503	0.00060662	0.000215742	0.00058191	0.00123693	0.00213483	0.000656154	0.000215742	0.000631368	0.000730741
ERR4828326	0.00271444	0.000239895	0.00108342	0.00224371	0.000931334	0.000880953	0.0011856	0.00075568	0.000830728	0.000730741	0.000705841	0.000730741	0.00115999	0.00175922	0.000880953	0.000906124	0.000956583	0.0202797	0.000239895	0.00075568	0.000830728	0.000830728	0.000805673	0.000434439	0.000191626	0.000239895	0.00058191	0.000167546	0.00058191	0.000239895	0.000191626	0.000143503	0.000239895	0.000239895	0.000880953	0.000631368	0.00105797	0.000705841	0.000981871	0.000167546	0.00489536	0.00128842	0.000855821	0.000730741	0.00173271	0.000780658	0.000458924	0.000215742	0.000264084	0.000730741	0.000680979	0.000780658	0.000680979	0.000143503	0.000680979	0.000167546	0	0.000119496	0.000119496	0.00113443	0.000855821	0.000830728	0.000830728	0.000730741	0.00170624	0.000880953	0.000805673	0.000215742	0.000239895	0.00075568	0.000880953	0.000167546	0.000483446	0.000830728	0.000805673	0.000855821	0.000215742	0.000631368	0.000705841	0.00058191	0.000730741	0.000409992	0.0010072	0.000458924	0.000239895	0.000143503	0.000805673	0.000167546	0.000119496	0.00060662	0.000167546	0.000631368	0.000239895	0.00060662	0.00126265	0.00216198	0.000680979	0.000239895	0.000656154	0.00075568
ERR4828567	0.00268639	0.000215742	0.00105797	0.00221642	0.000906124	0.000855821	0.00115999	0.000730741	0.000805673	0.000705841	0.000680979	0.000705841	0.00113443	0.00173271	0.000880953	0.000880953	0.000931334	0.0202797	0.000215742	0.000730741	0.000805673	0.000805673	0.000780658	0.000409992	0.000167546	0.000215742	0.000557238	9.55247e-05	0.000557238	0.000215742	0.000167546	0.000119496	0.000167546	0.000215742	0.000855821	0.00060662	0.00103256	0.000680979	0.000956583	0.000143503	0.00489536	0.00126265	0.000830728	0.000705841	0.00173271	0.00075568	0.000434439	0.000191626	0.000239895	0.000705841	0.000656154	0.00075568	0.000680979	0.000119496	0.000656154	0.000143503	0.000119496	0	9.55247e-05	0.00115999	0.000830728	0.000805673	0.000830728	0.000730741	0.00167981	0.000855821	0.000780658	0.000191626	0.000215742	0.000730741	0.000855821	0.000143503	0.000458924	0.000805673	0.000780658	0.000830728	0.000191626	0.00060662	0.000680979	0.000557238	0.000705841	0.000385581	0.000981871	0.000434439	0.000215742	0.000119496	0.000780658	0.000143503	9.55247e-05	0.00058191	0.000143503	0.00060662	0.000215742	0.00058191	0.00123693	0.00213483	0.000656154	0.000215742	0.000631368	0.000730741
ERR4828705	0.00263042	0.000167546	0.0010072	0.00216198	0.000855821	0.000805673	0.0011089	0.000680979	0.00075568	0.000656154	0.000631368	0.000656154	0.00108342	0.00167981	0.000830728	0.000830728	0.000880953	0.0202137	0.000119496	0.000680979	0.00075568	0.00075568	0.000730741	0.000361208	0.000119496	0.000167546	0.000508006	9.55247e-05	0.000508006	0.000167546	0.000119496	7.15897e-05	0.000167546	0.000167546	0.000855821	0.000557238	0.000981871	0.000631368	0.000906124	9.55247e-05	0.00483188	0.00121124	0.000780658	0.000656154	0.00167981	0.000705841	0.000385581	0.000143503	0.000191626	0.000656154	0.00060662	0.000705841	0.000631368	7.15897e-05	0.00060662	9.55247e-05	0.000119496	9.55247e-05	0	0.0011089	0.000780658	0.00075568	0.000780658	0.000680979	0.00162709	0.000805673	0.000730741	0.000143503	0.000167546	0.000680979	0.000805673	4.76906e-05	0.000409992	0.00075568	0.000730741	0.000830728	0.000143503	0.000557238	0.000631368	0.000557238	0.000656154	0.000336872	0.000931334	0.000385581	0.000167546	7.15897e-05	0.000730741	9.55247e-05	4.76906e-05	0.000532603	4.76906e-05	0.000557238	0.000167546	0.000532603	0.0011856	0.00208065	0.00060662	0.000167546	0.00058191	0.000680979
ERR4829043	0.00199971	0.00108342	0.000385581	0.00134007	0.00105797	0.0011089	0.00121124	0.000680979	0.000855821	0.000906124	0.000855821	0.000780658	0.000532603	0.00139189	0.000385581	0.000780658	0.00131423	0.0214999	0.00123693	0.000981871	0.00123693	0.000656154	0.00113443	0.0011089	0.00113443	0.00115999	0.000705841	0.00108342	0.000855821	0.00113443	0.0011856	0.00113443	0.0011089	0.00123693	0.000855821	0.000931334	0.00028831	0.000830728	0.000508006	0.0011089	0.00384578	0.00060662	0.000855821	0.000855821	0.000780658	0.000705841	0.00108342	0.0011856	0.00115999	0.00060662	0.000981871	0.00108342	0.000880953	0.00113443	0.000880953	0.00115999	0.00113443	0.00115999	0.0011089	0	0.000730741	0.000906124	0.000981871	0.000780658	0.00144387	0.000730741	0.000508006	0.00113443	0.00108342	0.00121124	0.000656154	0.00115999	0.00113443	0.00075568	0.000906124	0.000906124	0.00115999	0.0010072	0.00103256	0.000981871	0.0010072	0.00103256	0.00126265	0.000931334	0.00113443	0.00108342	0.000631368	0.00108342	0.0011089	0.000830728	0.0011089	0.000656154	0.0010072	0.000830728	0.00060662	0.00170624	0.000631368	0.00108342	0.00103256	0.000730741
ERR4829164	0.00218918	0.00075568	0.000680979	0.00173271	0.000906124	0.000855821	0.0010072	0.000385581	0.000656154	0.00060662	0.00060662	0.000730741	0.000680979	0.00128842	0.000631368	0.000931334	0.0011089	0.0214305	0.000906124	0.000730741	0.0010072	0.000805673	0.000981871	0.00075568	0.000805673	0.000805673	0.000508006	0.000730741	0.000508006	0.000805673	0.000855821	0.000805673	0.000906124	0.000906124	0.000264084	0.000680979	0.000631368	0.000631368	0.000656154	0.000780658	0.00436283	0.000656154	0.000805673	0.000557238	0.00126265	0.00060662	0.000780658	0.000855821	0.000830728	0.00075568	0.000730741	0.000830728	0.000631368	0.000805673	0.000631368	0.000830728	0.000855821	0.000830728	0.000780658	0.000730741	0	0.000705841	0.000336872	0.000483446	0.00149601	0.000730741	0.00075568	0.000780658	0.00075568	0.0010072	0.000656154	0.000830728	0.000805673	0.000656154	0.00060662	0.000656154	0.000830728	0.000656154	0.000336872	0.000730741	0.000906124	0.000680979	0.00108342	0.000680979	0.000805673	0.00075568	0.000780658	0.000730741	0.000780658	0.00058191	0.000780658	0.000508006	0.000705841	0.00058191	0.000656154	0.00165343	0.000532603	0.00075568	0.000680979	0.000680979
ERR4829172	0.00232584	0.000730741	0.000855821	0.00186568	0.000631368	0.000483446	0.000680979	0.000656154	0.000336872	0.000780658	0.000730741	0.000855821	0.000805673	0.00141786	0.00075568	0.00105797	0.0010072	0.0210181	0.000880953	0.000458924	0.000830728	0.000931334	0.000830728	0.000483446	0.000780658	0.000780658	0.000631368	0.000705841	0.000780658	0.000780658	0.000830728	0.000780658	0.000880953	0.000880953	0.000730741	0.000780658	0.000805673	0.00060662	0.000880953	0.00075568	0.00448671	0.00108342	0.000880953	0.000880953	0.00144387	0.000730741	0.000458924	0.000830728	0.000805673	0.000880953	0.000855821	0.000956583	0.00075568	0.000780658	0.00075568	0.00075568	0.000830728	0.000805673	0.00075568	0.000906124	0.000705841	0	0.000855821	0.000705841	0.00141786	0.000805673	0.000880953	0.00075568	0.000730741	0.000956583	0.000830728	0.000805673	0.000730741	0.000780658	0.000830728	0.000730741	0.000805673	0.000830728	0.000855821	0.000409992	0.000880953	0.000656154	0.00121124	0.000656154	0.000780658	0.000780658	0.000906124	0.00075568	0.00075568	0.000705841	0.00075568	0.000532603	0.000631368	0.000705841	0.00108342	0.001839	0.000656154	0.000730741	0.000855821	0.000805673
